Company Name,Address,Phone,Email,Web Site
Club House Hotel Rockley,NA,(02) 6337 9203,NA,NA
Royal Hotel,"85 Monaro St, Queanbeyan ACT 2620",(02) 6297 1444,NA,NA
Murray Downs Resort Accommodation Swan Hill,NA,(03) 5033 1966,NA,NA
Jamison Hotel Motel,"186 Smith St, South Penrith NSW 2750",(02) 4721 5764,NA,NA
Barooga Hotel,NA,(03) 5873 4340,NA,NA
Greystanes Inn,"701 Merrylands Rd, Greystanes NSW 2145",(02) 9631 2266,NA,NA
Culcairn Hotel,"37 Railway Parade, Culcairn NSW 2660",(02) 6029 8501,NA,NA
Beds on the Barwon,"2689 Burban Rd, Brewarrina NSW 2839",1300 765 086,NA,NA
Dunedoo Hotel,"26 Bolaro St, Dunedoo NSW 2844",(02) 6375 1403,NA,NA
Commercial Hotel,"New England Hwy, Aberdeen NSW 2336",(02) 6543 7196,NA,NA
Bundarra Commercial Hotel,"16 Bendemeer St, Bundarra NSW 2359",(02) 6723 7106,NA,NA
Vibe Hotel North Sydney,"88 Alfred St, Milsons Point NSW 2061",(02) 9955 1111,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Bennett Hotel Hamilton,NA,(02) 4961 3176,NA,NA
The Commercial Hotel Junee,"68 Lorne St, Junee NSW 2663",(02) 6924 4224,NA,NA
Commercial Hotel Dubbo,"161 Brisbane St, Dubbo NSW 2830",(02) 6882 4488,NA,NA
Terminus Hotel,NA,(03) 5874 2015,NA,NA
Tattersalls Hotel-Motel,"11 Wilson St, Collarenebri NSW 2833",(02) 6756 2662,NA,NA
Seabreeze Beach Hotel,NA,(02) 6566 6205,NA,NA
A Surf Beach Motel,"25 Ocean Parade, Coffs Harbour NSW 2450",(02) 6652 1872,NA,NA
Family Hotel,"103 Hovell St, Cootamundra NSW 2590",(02) 6942 1338,NA,NA
Kent Private Hotel,NA,(02) 6297 2163,NA,NA
Tivoli Accommodation,"205 Cleveland St, Redfern NSW 2016",(02) 9310 5050,NA,NA
Accor Corporate Office,"Lvl 30 123 Pitt St, Sydney NSW 2000",(02) 9280 9888,NA,NA
Mercantile Hotel,"Lower Fort Street 25 George St,, The Rocks NSW 2000",(02) 9247 3570,NA,NA
"Swissotel Hotels & Resorts, Australian Global Sales Office","68 Market St, Sydney NSW 2000",(02) 9981 6400,NA,NA
Preferred Boutique,"Lvl 26/ 44 Market St, Sydney NSW 2000",(02) 9089 8801,NA,NA
Sterling Hotels,"Lvl 26/ 44 Market St, Sydney NSW 2000",(02) 9089 8801,NA,NA
Preferred Hotel Group,"Lvl 26/ 44 Market St, Sydney NSW 2000",(02) 9089 8801,NA,NA
Summit Hotels & Resorts,"Lvl 26/ 44 Market St, Sydney NSW 2000",(02) 9089 8801,NA,NA
Pan Pacific Hotels & Resorts,"Level 7/99 York St, Sydney NSW 2000",(02) 9279 4333,NA,NA
Starwood Pacific Hotels Pty Ltd,"161 Elizabeth St, Sydney NSW 2000",(03) 9513 4268,NA,NA
Mantra on Kent,"433 Kent St, Sydney NSW 2000",(02) 9284 2300,NA,NA
Pacific International Consolidated Pty Ltd,"433 Kent St, Sydney NSW 2000",1800 224 584,NA,NA
Four Seasons,NA,1800 142 163,NA,NA
Hotel Club,NA,(02) 8263 5111,NA,NA
Saville Park Suites,NA,(02) 8258 2500,NA,NA
The Palm Apartments,NA,1300 678 294,NA,NA
Four Points Hotels By Sheraton,NA,1800 074 545,NA,NA
Medina Serviced Apartments Martin Place,"1 Hosking Pl, Sydney NSW 2000",1300 633 462,NA,NA
Concorde Hotels,"47 York St, Sydney NSW 2000",(02) 9299 2283,NA,NA
Wynyard Hotel The,"Cnr Erskine and Clarence Sts, Sydney NSW 2000",(02) 9299 1330,NA,NA
WYNYARD HOTEL,"107 - 109 Clarence St, Sydney NSW 2001",(02) 9299 1330,NA,NA
"Adina Apartment Hotel Sydney, Harbourside","55 Shelley St, King Street Wharf, Sydney NSW 2000",(02) 9249 7000,NA,NA
Radisson Hotel & Suites Sydney,"72 Liverpool St, Darling Harbour NSW 2000",(02) 8268 8888,NA,NA
The Loft,"3 Lime St, King St Wharf, Sydney NSW 2000",(02) 9299 4770,NA,NA
Metropolitan Hotel The,"1 Bridge St, Sydney NSW 2000",(02) 9252 9295,NA,NA
Flairview Travel Pty Ltd,"lvl 28 680 George St, Sydney NSW 2000",(02) 8263 5157,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
The Republic Hotel,"69 Pitt St, Sydney NSW 2000",(02) 9252 6522,NA,NA
Clarion Suites Southern Cross,"38 Harbour St, Sydney NSW 2000",1800 888 116,NA,NA
Apartment Hotel East Sydney,"144-150 Liverpool St, Darlinghurst NSW 2010",1300 467 829,NA,NA
East Sydney Hotel,"Cnr Crown and Cathedral, Woolloomooloo NSW 2011",(02) 9358 1975,NA,NA
Pacific International Hotel Sydney,"717 George St, Haymarket NSW 2000",(02) 9289 4400,NA,NA
"Contemporary Hotels, Beach Houses &Villas","2/ 297 Liverpool St, Darlinghurst NSW 2010",(02) 9331 2881,NA,NA
Contemporary Hotels Pty Ltd,"2/ 297 Liverpool St, Darlinghurst NSW 2010",(02) 9332 2011,NA,NA
Royal Albert Hotel,"140 Commonwealth St, Surry Hills NSW 2010",(02) 9281 2522,NA,NA
Seeto's Boat Yard,"12 13 Relate Arc, Sydney NSW 2000",0402 665 656,NA,NA
Blue,"6 Cowper Wharf Rd, Woolloomooloo NSW 2011",(02) 9331 9000,NA,NA
Ibis budget Sydney East,"201 William St, Darlinghurst NSW 2010",(02) 9326 0300,NA,NA
Harbour Rocks Hotel Sydney - MGallery Collection,"34-52 Harrington St, The Rocks NSW 2000",(02) 8220 9999,NA,NA
The Stafford Apartment & Terrace House Accommodation,"75 Harrington St, The Rocks NSW 2000",(02) 9251 6711,NA,NA
The Wattle Hotel,"108 Oxford St, Darlinghurst NSW 2010",(02) 9332 4118,NA,NA
Stone Wall Hotel,"175 Oxford St, Darlinghurst NSW 2010",(02) 9360 1912,NA,NA
Observer Hotel,"69 George St, The Rocks NSW 2000",(02) 8629 8801,NA,NA
Bass Hotels & Resorts Global Sales,"203 Victoria St, Potts Point NSW 2011",(02) 9380 0200,NA,NA
Captain Cook Hotel,"33-35 Kent St, Millers Point NSW 2000",(02) 9247 3786,NA,NA
131a Victoria Street,"131A Victoria St, Potts Point NSW 2011",0415 381 388,NA,NA
Medusa Hotel,"267 Darlinghurst Rd, Darlinghurst NSW 2010",(02) 9331 1000,NA,NA
Medusa Hotel,"267 Darlinghurst Rd, Darlinghurst NSW 1300",(02) 9331 1000,NA,NA
Victoria Court Hotel Sydney,"122 Victoria St, Potts Point NSW 2011",(02) 9357 3200,NA,NA
Kendall Historic Hotel,"122 Victoria St, Potts Point NSW 2011",(02) 9357 3200,NA,NA
Jackson Hotel,"122 Victoria St, Potts Point NSW 2011",(02) 9357 3536,NA,NA
"Adina Apartment Hotel Sydney, Central","2 Lee St, Haymarket NSW 2000",(02) 8396 9800,NA,NA
Springfield Lodge,"9 Springfield Ave, Kings Cross NSW 1340",(02) 9358 3222,NA,NA
Springfield Lodge,"9 Springfield Ave, Potts Point NSW 1335",(02) 8307 4000,NA,NA
Quality Hotels NZ Ltd,"Shop 421 Kingsgate Shopping Centre, Kings Cross NSW 2011",(02) 9326 9422,NA,NA
CDL Hotels New Zealand,"Shop 421 Kingsgate Shopping Centre, Kings Cross NSW 2011",(02) 9326 9422,NA,NA
Diamant Boutique Hotel,"14 Kings Cross Rd, Potts Point NSW 2011",(02) 9295 8888,NA,NA
Maksim Lodge,"37 Darlinghurst Rd, Kings Cross NSW 2011",(02) 9356 3399,NA,NA
Vegas Hotel The,"54 Darlinghurst Rd, Kings Cross NSW 2011",(02) 9357 3800,NA,NA
Agin Court Hotel,"871 George St, Ultimo NSW 2007",(02) 9281 4498,NA,NA
Ruby Rabbit,"231 Oxford St, Darlinghurst NSW 2010",(02) 9326 0044,NA,NA
Budget Inn,"358 Victoria St, Darlinghurst NSW 2010",(02) 9361 3772,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Green Park Hotel,"360 Victoria St, Darlinghurst NSW 2010",(02) 9380 5311,NA,NA
Bar Broadway,"2 Broadway, Sydney NSW 2000",(02) 9211 2321,NA,NA
Vibe Hotels Australia,"Level 1 355 Crown St, Surry Hills NSW 2010",(02) 9356 1000,NA,NA
World Bar & Club The,"24 Bayswater Rd, Kings Cross NSW 2011",(02) 9357 7700,NA,NA
Central Private Hotel,"356 Elizabeth St, Surry Hills NSW 2010",(02) 9212 1068,NA,NA
Leisure Inn,"Level 1 30 Bayswater Rd, Kings Cross NSW 2011",1800 060 954,NA,NA
Potts Point Liquor & Deli,"Shop 1 91- 93 Macleay St, Potts Point NSW 2011",(02) 9358 3155,NA,NA
Central Tavern,"42 Chalmers St, Surry Hills NSW 2010",(02) 9212 3814,NA,NA
The Maison Ette,"31 Challis Ave, Potts Point NSW 2011",(02) 9357 3878,NA,NA
Macleay Lodge,"71 Macleay St, Potts Point NSW 2011",(02) 9368 0660,NA,NA
Forresters Hotel,"336 Riley St, Surry Hills NSW 2010",(02) 9212 3035,NA,NA
Holiday Lodge Hotel,"55 Macleay St, Potts Point NSW 2011",(02) 9356 3955,NA,NA
Dolphin On Crown Hotel,"412 Crown St, Surry Hills NSW 2010",(02) 9331 4800,NA,NA
Dorchaster Inn,"38 Macleay St, Elizabeth Bay NSW 2011",(02) 9358 2400,NA,NA
Hotel 59,"59 Bayswater Rd, Rushcutters Bay NSW 2011",(02) 9360 5900,NA,NA
Hotel 59 & Cafe,"59 Bayswater Rd, Rushcutters Bay NSW 2011",(02) 9360 5900,NA,NA
Dorchester Private Hotels Pty Ltd,"28 Macleay St, Elizabeth Bay NSW 2011",(02) 9358 4052,NA,NA
Royal Exhibition Hotel,"86 Chalmers St, Surry Hills NSW 2010",(02) 9698 2607,NA,NA
Madison's Central City Hotel,"6 Ward Ave, Elizabeth Bay NSW 2011",1800 060 118,NA,NA
Las Vegas Lounge Group Pty Ltd,NA,(02) 9212 5560,NA,NA
Eight Hotels Australia,"96 Cooper St, Surry Hills NSW 2010",(02) 9360 6000,NA,NA
Arts Hotel,"21 Oxford St, Paddington NSW 2021",(02) 9361 0211,NA,NA
Hotel Unilodge - Sydney,"Cnr Broadway Bay St Sydney, Broadway NSW 2007",(02) 9338 5000,NA,NA
The Cricketers Arms Hotel,"106 Fitzroy St, Surry Hills NSW 2010",(02) 9331 3301,NA,NA
Shakespeare Hotel,"200 Devonshire St, Surry Hills NSW 2010",(02) 9319 6883,NA,NA
The Wattle,"108 Oxford St, Paddington NSW 2021",1300 467 829,NA,NA
Rushcutters Bay Tavern,"96 Bays Water Rd, Rushcutters Bay NSW 2011",(02) 9331 2941,NA,NA
Waldorf Apartments Sydney South,"47 Chippen St, Chippendale NSW 2008",(02) 9698 0144,NA,NA
Berkeley Hotel,"158-160 Abercrombie St, Chippendale NSW 2008",(02) 9690 0162,NA,NA
Cambridge Hotel Sydney,"Riley St, Surry Hills NSW 2010",(02) 9212 1111,NA,NA
Norfolk Hotel,"Cnr Cleveland and Walker Sts, Surry Hills NSW 2010",(02) 9699 3177,NA,NA
Y Hotel City South,"179 Cleveland St Cnr Regent St, Chippendale NSW 2008",(02) 8303 1303,NA,NA
Royal Hotel Paddington,"237 Glenmore Rd, Paddington NSW 2021",(02) 9331 2604,NA,NA
Woolpack Hotel Redfern Pty Ltd,"229 Chalmers St, Redfern NSW 2016",(02) 9698 2077,NA,NA
Imperial Hotel Pty Ltd,"252 Oxford St, Paddington NSW 2021",(02) 9331 2023,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Tudor Hall Hotel & Brasserie,"90 Pitt St, Redfern NSW 2016",(02) 9310 4314,NA,NA
Glenferrie Lodge,"12A Carabella St, Kirribilli NSW 2061",1800 121 011,NA,NA
Milson The,"48- 50 Alfred St, Milsons Point NSW 2061",(02) 9315 8388,NA,NA
Choice Hotels Australasia,"Level 8 52 Alfred St, Milsons Point NSW 2061",13 2400,NA,NA
Harold Park Hotel,"70 Ross St, Forest Lodge NSW 2037",(02) 9660 4745,NA,NA
Bald Rock Hotel,"15-17 Mansfield St, Rozelle NSW 2039",(02) 9818 4792,NA,NA
International Hotel Holding Pty Ltd,"17 West Crescent St, McMahons Point NSW 2060",(02) 9954 1121,NA,NA
Blues Point Hotel,"116 Blues Point Rd, McMahons Point NSW 2060",(02) 9955 2675,NA,NA
Kirribilli Bar,"35 Broughton St, Kirribilli NSW 2061",(02) 9955 1415,NA,NA
Windsor Castle The,"72 Windsor St, Paddington NSW 2021",(02) 9363 2757,NA,NA
Kirribilli Village Apartments,"98 Alfred St, Milsons Point NSW 2061",(02) 9923 1822,NA,NA
Harbourside Serviced Apartments,NA,(02) 9963 4300,NA,NA
Woodlands Private Hotel,"22 Cooper St, Double Bay NSW 2028",(02) 9363 3641,NA,NA
Sir William Wallace Hotel,"31 Cameron St, Birchgrove NSW 2041",(02) 9555 8570,NA,NA
Dicks Hotel,"89 Beattie St, Balmain NSW 2041",(02) 9818 2828,NA,NA
Peppers Retreats & Resorts,"Lvl 1 31- 33 Knox St, Double Bay NSW 2028",(02) 8062 5000,NA,NA
Welcome Hotel,"91 Evans St, Rozelle NSW 2039",(02) 9810 1323,NA,NA
North Sydney Centra,"Blue St, North Sydney NSW 2059",(02) 9955 0499,NA,NA
Kuleto's Bar,"157 King St, Newtown NSW 2042",(02) 9519 6369,NA,NA
Best Western Australasia,NA,13 1779,NA,NA
Bridge Hotel,"119 Victoria Rd, Rozelle NSW 2039",(02) 9810 1260,NA,NA
Hotel Cheque Pty Ltd,"Lv 12 / 33 Berry St, North Sydney NSW 2060",1300 737 300,NA,NA
Courthouse Hotel,"Cnr Australia and Lennox Sts, Newtown NSW 2042",(02) 9519 8273,NA,NA
Victoria Hotel,"176A Young St, Annandale NSW 2038",(02) 9569 2383,NA,NA
McLaren Hotel,"25 McLaren St, North Sydney NSW 2059",(02) 9954 4622,NA,NA
Town Hall Hotel,"326 King St, Newtown NSW 2042",(02) 9557 1206,NA,NA
Kudos Club Action Centre,"35 Grafton St, Bondi Junction NSW 2022",(02) 9327 8379,NA,NA
Lilting House Hotels,"48 Enmore Rd, Newtown NSW 2042",NA,NA,NA
Chelsea's On King,"415 King St, Newtown NSW 2042",(02) 9519 9950,NA,NA
Myplatinumblue,"Suite 99 125 Oxford St, Bondi Junction NSW 2022",1300 887 115,NA,NA
New Tourist Hotel,"485 King St, Newtown NSW 2042",(02) 9550 6587,NA,NA
Urban St Leonards,"194 Pacific Hwy, Wollstonecraft NSW 2065",1300 187 226,NA,NA
North Shore Hotel,"310 Miller St, North Sydney NSW 2059",(02) 9955 1012,NA,NA
Tea Gardens Hotel,"2- 4 Bronte Rd, Bondi Junction NSW 2022",(02) 9389 3288,NA,NA
Grand Hotel,"Cnr Ebley St and Bronte Rd, Bondi Junction NSW 2022",(02) 9389 3004,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Grand Hotel The,"Grand Hotel 89 Ebley St, Bondi Junction NSW 2022",(02) 9389 3004,NA,NA
Cock 'N' Bull Tavern,"Cnr Ebley St and Bronte Rd, Bondi Junction NSW 2022",(02) 9389 3004,NA,NA
Cock & Bull Bistro The,"Grand Hotel 89 Ebley St, Bondi Junction NSW 2022",(02) 9389 3004,NA,NA
Botany View Hotel,"597 King St, Newtown NSW 2042",(02) 9519 4501,NA,NA
Salisbury Hotel,"118 Percival Rd, Stanmore NSW 2048",(02) 9569 1013,NA,NA
ALH Group,"1st Floor 1 Willoughby Rd, Crows Nest NSW 2065",(02) 9438 1288,NA,NA
Punt Hill Boutique Hotel,"472 Pacific Hwy, Artarmon NSW 2064",1300 550 977,NA,NA
Wynan H,"7 Park Rd, St Leonards NSW 2065",(02) 9439 6999,NA,NA
Seven Park Road,"7 Park Rd, St Leonards NSW 2065",(02) 9439 6999,NA,NA
Zarita Private Hotel,"36 Carrington Rd, Waverley NSW 2024",(02) 9389 5312,NA,NA
Centra Hotels & Resorts,"Level 9 504 Pacific Hwy, St Leonards NSW 2065",1300 363 300,NA,NA
Inter-Continental Hotels & Resorts,"Level 9 504 Pacific Hwy, St Leonards NSW 2065",1300 363 300,NA,NA
Holiday Inn Hotels & Resorts,"Level 9 504 Pacific Hwy, St Leonards NSW 2065",1800 553 888,NA,NA
Bass Hotels & Resorts,"Level 9 504 Pacific Hwy, St Leonards NSW 2065",1300 363 300,NA,NA
Parkroyal Hotels & Resorts,"Level 9 504 Pacific Hwy, St Leonards NSW 2065",1300 363 300,NA,NA
Sinclairs Of Bondi Bed & Breakfast,"11 Bennett St, Bondi NSW 2026",0414 342 010,NA,NA
Bondi Boutique Apartments,"164 Bondi Rd, Bondi NSW 2026",0417 033 303,NA,NA
Ibis Budget St Peters,"178 Princes Hwy, St Peters NSW 2044",(02) 9519 0685,NA,NA
The Blenheim Randwick,"26 Blenheim St, Randwick NSW 2031",(02) 8345 8400,NA,NA
Charing Cross Hotel,"81 Carrington Rd, Randwick NSW 2031",(02) 9389 3093,NA,NA
High Cross Park Lodge,"7-9 Cuthill St, Randwick NSW 2031",(02) 9314 5553,NA,NA
Royal Hotel,"2 Perouse Rd, Randwick NSW 2031",(02) 9399 3006,NA,NA
Perouse Lodge,"6 Perouse Rd, Randwick NSW 2031",(02) 9314 6686,NA,NA
General Gordon Hotel,"Cnr Burrows Ave and Swain St, Sydenham NSW 2044",(02) 9557 1322,NA,NA
Beach Road Hotel,"71 Beach Rd, Bondi Beach NSW 2026",(02) 9130 7247,NA,NA
Royal Hotel Bondi,"283 Bondi Rd, Bondi NSW 2026",(02) 9130 5276,NA,NA
Sun & Sea Bondi Budget Accommodation,"283 Bondi Rd, Bondi NSW 2026",(02) 9130 7178,NA,NA
Travellers Accommodation Services,"1 St Luke St, Randwick NSW 2031",1800 669 511,NA,NA
Hotel Ibis Sydney Airport,"205 O'Riordan St, Mascot NSW 2020",13 4247,NA,NA
Coogee Bayside Private Hotel,"213 Coogee Bay Rd, Coogee NSW 2034",(02) 9664 8526,NA,NA
Clovelly Hotel,"381 Clovelly Rd, Clovelly NSW 2031",(02) 9665 1214,NA,NA
Coogee Bay Hotel The,"Cnr Coogee Bay Rd and Arden St, Coogee NSW 2034",(02) 9315 6064,NA,NA
Loungeville Hotel Dining Room The,"80 Longueville Rd, Lane Cove NSW 2066",(02) 9418 3170,NA,NA
Dive,"234 Arden St, Coogee NSW 2034",(02) 9665 5538,NA,NA
Grandview Private Hotel,"234 Arden St, Coogee NSW 2034",(02) 9665 5538,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Grandview The,"234 Arden St, Coogee NSW 2034",(02) 9665 5538,NA,NA
Grandview Hotel,"234 Arden St, Coogee NSW 2034",(02) 9665 5538,NA,NA
Australian Executive Apartments,"Shop 2 56 Carr St, Coogee NSW 2034",(02) 9315 8388,NA,NA
Bridgeport Executive & Apartment,"56 Carr St, Coogee NSW 2034",(02) 9315 8388,NA,NA
Coogee View,"56 Carr St, Coogee NSW 2034",(02) 9315 8388,NA,NA
Doyles Palace Hotel,"1 Military Rd, Watsons Bay NSW 2030",(02) 9337 5444,NA,NA
Maison Hotel The,"126 Moverly Rd, South Coogee NSW 2034",(02) 9344 6601,NA,NA
Anasazi Travel Resources,"1 Railway St, Chatswood NSW 2067",(02) 9419 1745,NA,NA
Prima Hotels,"Level 8 1 Railway St, Chatswood NSW 2067",(02) 9419 1791,NA,NA
Chelsea Hotel Chatswood,"10-14 Railway St, Chatswood NSW 2067",(02) 9411 4995,NA,NA
Mantra Chatswood,"10 Brown St, Chatswood NSW 2067",(02) 9406 5500,NA,NA
Chatswood Guest House,"850 Pacific Hwy, Chatswood NSW 2067",0413 806 626,NA,NA
Ocean View Hotel,"180 Marine Parade, Maroubra NSW 2035",(02) 9349 5251,NA,NA
Strathfield Executive Accomodation,"30D-E Cooper St, Strathfield NSW 2135",(02) 9746 3201,NA,NA
Dawsons Accommodation Solutions,NA,1800 657 133,NA,NA
New Brighton,"71 The Corso St, Manly NSW 2095",(02) 9977 3722,NA,NA
Steyne Hotel (Manly),"75 The Corso, Manly NSW 2095",(02) 9977 4977,NA,NA
The Royal Hotel,"68 Blaxland Rd, Top Ryde NSW 2112",(02) 9809 5956,NA,NA
Freshies Garden Bar And Grill,"29 Moore Rd, Freshwater NSW 2096",(02) 9905 3434,NA,NA
Ibis Budget Enfield,"626 - 628 Hume Hwy, Strathfield South NSW 2136",(02) 9642 0666,NA,NA
Parkway Hotel,"5 Frenchs Forest Rd, Frenchs Forest NSW 2086",(02) 9451 3699,NA,NA
Owners Corporation Park Plaza Apartments The,"25 Park Rd, Hurstville NSW 2220",(02) 9586 4709,NA,NA
Waldorf Apartments Hotel Sydney Pty Ltd,"2 May St, Eastwood NSW 2122",(02) 9877 8500,NA,NA
Regents Park Hotel,"2 Amy St, Regents Park NSW 2143",(02) 9644 2291,NA,NA
Yagoona Tavern,"299 Cooper Rd, Yagoona NSW 2199",(02) 9790 6161,NA,NA
Taren Point Hotel,"105 Parraweena Rd, Miranda NSW 2228",(02) 9525 2879,NA,NA
Hotel Ibis Thornleigh,"200- 212 Pennant Hills Rd, Thornleigh NSW 2120",13 4247,NA,NA
Twin Willows Hotel,"739 Hume Hwy, Bass Hill NSW 2197",(02) 9724 0637,NA,NA
High Flyer Inn,"Cnr Marion and Birch Sts, Bankstown Aerodrome NSW 2200",(02) 9791 9000,NA,NA
Ibis (No 2) Pty Ltd,"2 Karimbla Rd, Miranda NSW 2228",(02) 9524 6330,NA,NA
Hornsby Inn,"Cnr Hunter and Burdetts Sts, Hornsby NSW 2077",(02) 9477 5555,NA,NA
Sanctuary Bundeena,"15 Rymill Pl, Bundeena NSW 2230",NA,NA,NA
Richard On The Park,NA,(02) 9724 3360,NA,NA
Valencia Fine Dining,"Homepride Ave, Warwick Farm NSW 2170",(02) 9602 7077,NA,NA
Bourne Family Hotels,"57 Central Coast Hwy, West Gosford NSW 2250",(02) 4324 0561,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Wisemans Ferry Inn Hotel Pty Ltd,"6 Old Northern Rd, Wisemans Ferry NSW 2775",(02) 4566 4301,NA,NA
Wisemans Inn Hotel Pty Ltd,"6 Old Northern Rd, Wisemans Ferry NSW 2775",(02) 4566 4566,NA,NA
"Entrance Hotel, The","87 The Entrance Rd, The Entrance NSW 2261",(02) 4332 2001,NA,NA
Charles Hotel Fairy Meadow,"98 Princes Hwy, Fairy Meadow NSW 2519",(02) 4284 4085,NA,NA
Yarramalong Manor Pty Ltd,"1365 Yarramalong Rd, Yarramalong NSW 2259",(02) 4356 1066,NA,NA
Moments Mountain Retreat,"86 Fletcher St, Wentworth Falls NSW 2782",(02) 4757 4455,NA,NA
Palais Royale,NA,(02) 4784 6300,NA,NA
Carrington Hotel The,"15 Katoomba St, Katoomba NSW 2780",(02) 4782 1111,NA,NA
ROOMSANDRATES.COM .,"115 Mort St, Katoomba NSW 2780",(02) 6550 4004,NA,NA
Saleyard Motel,"12 Allowrie St, Jamberoo NSW 2533",(02) 4236 0270,NA,NA
Wangi Hotel,"Watkins Rd, Wangi Wangi NSW 2267",(02) 4975 1411,NA,NA
ibis budget Newcastle,"42127 Thomas St, Wallsend NSW 2287",(02) 4950 0244,NA,NA
Duke Hotel Pty Ltd,"69 Regent St, New Lambton NSW 2305",(02) 4957 8264,NA,NA
Oriental Hotel,"53 Bull St, Cooks Hill NSW 2300",(02) 4929 1130,NA,NA
Lass Ogowrie Hotel,"14 Railway St, Wickham NSW 2293",(02) 4962 1248,NA,NA
Grand Hotel,"Cnr Bolton and Church Sts, Newcastle NSW 2300",(02) 4929 3489,NA,NA
The Hunter Valley YHA,"100 Wine Country Dr, Nulkaba NSW 2325",(02) 4991 3278,NA,NA
The Sebel Kirkton Park Hotel,"336 Oakey Creek Rd, Pokolbin NSW 2320",(02) 4998 7680,NA,NA
Criterion Hotel,NA,(02) 4961 3044,NA,NA
Ceppo Pty Ltd,"Erith St, Bundanoon NSW 2578",0427 150 040,NA,NA
Merajade Pty Ltd,"Ekerts Rd, Pokolbin NSW 2320",0499 875 965,NA,NA
Lovedale Cottages,"77 Brickmans Lane, Lovedale NSW 2325",NA,NA,NA
Tonic Hotel,"251 Talga Rd, Lovedale NSW 2325",(02) 4930 9999,NA,NA
Hunter Homestead,"348 Talga Rd, Rothbury NSW 2320",0429 709 452,NA,NA
Royal Hotel,"67 Castlereigh Hwy, Capertee NSW 2846",(02) 6359 0172,NA,NA
The Boathaus,"99 Naval Parade, Erowal Bay NSW 2540",(02) 4443 0333,NA,NA
The Haven,"Work Beach Rd, Sussex Inlet NSW 2540",(02) 4441 2367,NA,NA
Rylstone Hotel,NA,(02) 6379 1118,NA,NA
Neath Hotel Guest House Pty Ltd,"202 Neath Rd, Carwell NSW 2849",0412 304 270,NA,NA
Royal Hotel,NA,(02) 6367 3009,NA,NA
Gold and Fleece Windeyer Hotel,"1883 Windeyer Rd, Windeyer NSW 2850",(02) 6373 8383,NA,NA
Royal Hotel,NA,(02) 6367 5022,NA,NA
Collector Bushranger Hotel,"24 Church St, Collector NSW 2581",(02) 4848 0071,NA,NA
Mobys Retreat,NA,1800 655 322,NA,NA
Gallen Hotels Pty Ltd,"1 New England Hwy, Wingen NSW 2337",(02) 6545 0148,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Dorsal Boutique Hotel The,"1 West St, Forster NSW 2428",(02) 6554 8766,NA,NA
Corrigans Cove Resort,"204 Beach Rd, Batehaven NSW 2536",(02) 4472 6111,NA,NA
Post Office Hotel,"97 Herbert St, Gulgong NSW 2852",(02) 6374 1031,NA,NA
Eagle Hawk Hotel,NA,(02) 6241 6225,NA,NA
Club House Hotel,"190 Comur St, Yass NSW 2582",(02) 6226 1042,NA,NA
Parkway Motel,"8 Lowe St, Queanbeyan NSW 2620",(02) 6297 1411,NA,NA
The Bank Guesthouse,"48 Bent St, Wingham NSW 2429",(02) 6553 5068,NA,NA
Zoofari Lodge,"Obley Rd, Dubbo NSW 2830",(02) 6881 1438,NA,NA
Amberoo Apartments,"5 Janison St, East Tamworth NSW 2340",(02) 6766 3231,NA,NA
Settlers Inn Hotel,"101 Hastings River Dr, Port Macquarie NSW 2444",(02) 6583 3100,NA,NA
Mantra Quayside,"136 Williams St, Port Macquarie NSW 2444",(02) 6588 4000,NA,NA
Macquarie Waters Hotel And Apartments,"11 Clarence St, Port Macquarie NSW 2444",1800 702 535,NA,NA
Commercial Hotel,"103 Wynyard St, Tumut NSW 2720",(02) 6947 1040,NA,NA
Adelong Hotel,"65 Adelong St, Tumut NSW 2720",(02) 6946 2009,NA,NA
Snow Express Shuttle,NA,(02) 6452 6374,NA,NA
Beaufort House,"77 Tumut St, Adelong NSW 2729",(02) 6946 2939,NA,NA
Anglers Reach Lakeside Village,"Illawong Rd, Anglers Reach NSW 2629",(02) 6454 2276,NA,NA
Gunnedah Apartments,"7 Bowen Ave, Gunnedah NSW 2380",NA,NA,NA
